performance_id,pgs_id,sampleset_id,reported_trait,ancestry_eval,train_bucket,auc_single,n_cases,n_controls,n_total,ci_lo_logit,ci_hi_logit
PPM036704,PGS018522,PSS012419,Cancer of bronchus lung,East Asian,Train: East Asian-only,0.594242240355317,512,19363,19875,0.5677635995611291,0.6201839246520852
PPM036705,PGS018523,PSS012420,Cancer of bronchus lung,East Asian,Train: East Asian-only,0.621056630235501,512,19363,19875,0.5944690226075232,0.6469363699514218
PPM036706,PGS018524,PSS012421,Cancer of bronchus lung,East Asian,Train: East Asian-only,0.615013774660435,512,19363,19875,0.5884416336768414,0.64091721188758
PPM036707,PGS018525,PSS012438,Breast cancer,East Asian,Train: East Asian-only,0.820052320778386,1127,17400,18527,0.804328212645569,0.8347724149008958
PPM036708,PGS018526,PSS012437,Breast cancer,East Asian,Train: East Asian-only,0.825052218788565,1127,17400,18527,0.8094647477827424,0.8396171563073823
PPM036709,PGS018527,PSS012439,Breast cancer,East Asian,Train: East Asian-only,0.817490642433885,1127,17400,18527,0.8016984624070694,0.8322882711129816
PPM036710,PGS018528,PSS012440,Breast cancer,East Asian,Train: East Asian-only,0.823481728523493,1127,17400,18527,0.80785079491261,0.838095952815546
PPM036711,PGS018529,PSS012441,Breast cancer,East Asian,Train: East Asian-only,0.821140399188161,1127,17400,18527,0.8054455979877747,0.8358271618029118
PPM036712,PGS018530,PSS012433,Breast cancer female,East Asian,Train: East Asian-only,0.665853842834757,1026,8281,9307,0.6466504167886953,0.6845227802521983
PPM036713,PGS018531,PSS012432,Breast cancer female,East Asian,Train: East Asian-only,0.676342871831594,1026,8281,9307,0.6572078588336858,0.694905607485361
PPM036714,PGS018532,PSS012434,Breast cancer female,East Asian,Train: East Asian-only,0.659294286246282,1026,8281,9307,0.6400546344396697,0.6780228758687137
PPM036715,PGS018533,PSS012435,Breast cancer female,East Asian,Train: East Asian-only,0.664048470005671,1026,8281,9307,0.6448345748430454,0.6827343401273753
PPM036716,PGS018534,PSS012436,Breast cancer female,East Asian,Train: East Asian-only,0.666290856285073,1026,8281,9307,0.6470900216577206,0.6849556358789097
PPM036717,PGS018535,PSS012428,Malignant neoplasm of female breast,East Asian,Train: East Asian-only,0.666546212919839,925,8281,9206,0.6463844588591622,0.6861166403184716
PPM036718,PGS018536,PSS012427,Malignant neoplasm of female breast,East Asian,Train: East Asian-only,0.675636249702184,925,8281,9206,0.6555338980348248,0.6951110927053011
PPM036719,PGS018537,PSS012429,Malignant neoplasm of female breast,East Asian,Train: East Asian-only,0.663280645698228,925,8281,9206,0.6431000435350462,0.682882834924264
PPM036720,PGS018538,PSS012430,Malignant neoplasm of female breast,East Asian,Train: East Asian-only,0.674255296233318,925,8281,9206,0.6541432571850824,0.6937453454401133
PPM036721,PGS018539,PSS012431,Malignant neoplasm of female breast,East Asian,Train: East Asian-only,0.66761423904281,925,8281,9206,0.6474589335298251,0.6871739845983367
PPM036722,PGS018540,PSS012453,Cervical cancer and dysplasia,East Asian,Train: East Asian-only,0.714233834618562,404,7886,8290,0.6845614303061115,0.742166319491248
PPM036723,PGS018541,PSS012452,Cervical cancer and dysplasia,East Asian,Train: East Asian-only,0.713726920498289,404,7886,8290,0.6840469645907868,0.7416717115070074
PPM036724,PGS018542,PSS012454,Cervical cancer and dysplasia,East Asian,Train: East Asian-only,0.713616749070291,404,7886,8290,0.6839351589324824,0.7415642073080327
PPM036725,PGS018543,PSS012455,Cervical cancer and dysplasia,East Asian,Train: East Asian-only,0.713499358431912,404,7886,8290,0.6838160297315341,0.741449655786196
PPM036726,PGS018544,PSS012456,Cervical cancer and dysplasia,East Asian,Train: East Asian-only,0.714086939381232,404,7886,8290,0.6844123412839008,0.7420229960905761
PPM036727,PGS018545,PSS012443,Cervical cancer,East Asian,Train: East Asian-only,0.679777012298674,158,7886,8044,0.6315464505259679,0.7244487968854862
PPM036728,PGS018546,PSS012442,Cervical cancer,East Asian,Train: East Asian-only,0.679920673393323,158,7886,8044,0.6316911256542016,0.7245881711724199
PPM036729,PGS018547,PSS012444,Cervical cancer,East Asian,Train: East Asian-only,0.677837988808881,158,7886,8044,0.6295943242647191,0.7225669895681455
PPM036730,PGS018548,PSS012445,Cervical cancer,East Asian,Train: East Asian-only,0.68000414129189,158,7886,8044,0.6317751854578618,0.7246691453849514
PPM036731,PGS018549,PSS012446,Cervical cancer,East Asian,Train: East Asian-only,0.683464046202692,158,7886,8044,0.6352614073316869,0.7280237195889064
PPM036732,PGS018550,PSS012448,Cervical intraepithelial neoplasia CIN Cervical dysplasia,East Asian,Train: East Asian-only,0.74730699504983,270,7886,8156,0.7116344808645938,0.7799312721313538
PPM036733,PGS018551,PSS012447,Cervical intraepithelial neoplasia CIN Cervical dysplasia,East Asian,Train: East Asian-only,0.747044927250355,270,7886,8156,0.7113658709705075,0.7796795417863219
PPM036734,PGS018552,PSS012449,Cervical intraepithelial neoplasia CIN Cervical dysplasia,East Asian,Train: East Asian-only,0.746978236161599,270,7886,8156,0.7112975181087123,0.7796154781520644
PPM036735,PGS018553,PSS012450,Cervical intraepithelial neoplasia CIN Cervical dysplasia,East Asian,Train: East Asian-only,0.746996552728229,270,7886,8156,0.7113162909541393,0.779633073224105
PPM036736,PGS018554,PSS012451,Cervical intraepithelial neoplasia CIN Cervical dysplasia,East Asian,Train: East Asian-only,0.747136979739059,270,7886,8156,0.7114602192138174,0.7797679654994711
PPM036737,PGS018555,PSS012458,Malignant neoplasm of uterus,East Asian,Train: East Asian-only,0.650503838042369,279,7901,8180,0.6141914274096042,0.6851505281792754
PPM036738,PGS018556,PSS012457,Malignant neoplasm of uterus,East Asian,Train: East Asian-only,0.651843897986689,279,7901,8180,0.6155340818661295,0.6864712232239998
PPM036739,PGS018557,PSS012459,Malignant neoplasm of uterus,East Asian,Train: East Asian-only,0.645797297107258,279,7901,8180,0.6094787351423405,0.6805087943570344
PPM036740,PGS018558,PSS012460,Malignant neoplasm of uterus,East Asian,Train: East Asian-only,0.6506408380773,279,7901,8180,0.6143286754844192,0.685285567080289
PPM036741,PGS018559,PSS012461,Malignant neoplasm of uterus,East Asian,Train: East Asian-only,0.650413563184915,279,7901,8180,0.6141009912485884,0.6850615432760481
PPM036742,PGS018560,PSS012463,Cancer of prostate,East Asian,Train: East Asian-only,0.74218541815962,285,6610,6895,0.7073039368162253,0.7742368115845116
PPM036743,PGS018561,PSS012462,Cancer of prostate,East Asian,Train: East Asian-only,0.747265440454389,285,6610,6895,0.7125067296459557,0.779124471059141
PPM036744,PGS018562,PSS012464,Cancer of prostate,East Asian,Train: East Asian-only,0.706506356663216,285,6610,6895,0.6709504745280721,0.7397106855775494
PPM036745,PGS018563,PSS012465,Cancer of prostate,East Asian,Train: East Asian-only,0.733786129468907,285,6610,6895,0.6987167426518577,0.7661397083135522
PPM036746,PGS018564,PSS012466,Cancer of prostate,East Asian,Train: East Asian-only,0.67626668789978,285,6610,6895,0.6403782856878751,0.7101944230759862
PPM036747,PGS018565,PSS012473,Cancer of bladder,East Asian,Train: East Asian-only,0.646111074514505,221,19508,19729,0.6055375187290898,0.6846844476246811
PPM036748,PGS018566,PSS012472,Cancer of bladder,East Asian,Train: East Asian-only,0.646912462876351,221,19508,19729,0.6063383290261167,0.6854739666974096
PPM036749,PGS018567,PSS012474,Cancer of bladder,East Asian,Train: East Asian-only,0.648420371918424,221,19508,19729,0.6078455506080332,0.6869591022649494
PPM036750,PGS018568,PSS012475,Cancer of bladder,East Asian,Train: East Asian-only,0.646505853962222,221,19508,19729,0.6059319949859125,0.6850734002891019
PPM036751,PGS018569,PSS012476,Cancer of bladder,East Asian,Train: East Asian-only,0.643978987156447,221,19508,19729,0.603407685930561,0.682583150236181
PPM036752,PGS018570,PSS012468,Malignant neoplasm of bladder,East Asian,Train: East Asian-only,0.647925842074479,217,19508,19725,0.6069738111163285,0.6868125354165048
PPM036753,PGS018571,PSS012467,Malignant neoplasm of bladder,East Asian,Train: East Asian-only,0.649282251213965,217,19508,19725,0.6083297790033864,0.6881478669904914
PPM036754,PGS018572,PSS012469,Malignant neoplasm of bladder,East Asian,Train: East Asian-only,0.648422152698314,217,19508,19725,0.6074699106608955,0.6873011883258866
PPM036755,PGS018573,PSS012470,Malignant neoplasm of bladder,East Asian,Train: East Asian-only,0.646429823425861,217,19508,19725,0.605478774509716,0.6853392188437629
PPM036756,PGS018574,PSS012471,Malignant neoplasm of bladder,East Asian,Train: East Asian-only,0.645414524491429,217,19508,19725,0.6044644372333902,0.6843390022174188
PPM036757,PGS018575,PSS012478,Manlignant and unknown neoplasms of brain and nervous system,East Asian,Train: East Asian-only,0.694722136484407,197,19472,19669,0.6519407175910378,0.7343874978280414
PPM036758,PGS018576,PSS012477,Manlignant and unknown neoplasms of brain and nervous system,East Asian,Train: East Asian-only,0.694456494083396,197,19472,19669,0.6516721557659203,0.7341297134952344
PPM036759,PGS018577,PSS012479,Manlignant and unknown neoplasms of brain and nervous system,East Asian,Train: East Asian-only,0.694550342232919,197,19472,19669,0.6517670331183635,0.7342207878711989
PPM036760,PGS018578,PSS012480,Manlignant and unknown neoplasms of brain and nervous system,East Asian,Train: East Asian-only,0.695621514584002,197,19472,19669,0.6528501225822788,0.7352601160149489
PPM036761,PGS018579,PSS012481,Manlignant and unknown neoplasms of brain and nervous system,East Asian,Train: East Asian-only,0.696182778656011,197,19472,19669,0.6534177558290228,0.7358045588512668
PPM036762,PGS018580,PSS012483,Thyroid cancer,East Asian,Train: East Asian-only,0.748371612020489,439,19139,19578,0.7207430566394115,0.7741233592156386
PPM036763,PGS018581,PSS012482,Thyroid cancer,East Asian,Train: East Asian-only,0.751471461449573,439,19139,19578,0.7239086989564023,0.7771297282170427
PPM036764,PGS018582,PSS012484,Thyroid cancer,East Asian,Train: East Asian-only,0.736120154900827,439,19139,19578,0.7082522631526221,0.7622197847516474
PPM036765,PGS018583,PSS012485,Thyroid cancer,East Asian,Train: East Asian-only,0.750322214143478,439,19139,19578,0.7227348083330797,0.7760153996217745
PPM036766,PGS018584,PSS012486,Thyroid cancer,East Asian,Train: East Asian-only,0.750154040319585,439,19139,19578,0.7225630532270311,0.7758523096881685
PPM036767,PGS018585,PSS012493,Cancer suspected or other,East Asian,Train: East Asian-only,0.608200857034125,992,16868,17860,0.5889580006189905,0.627113218006966
PPM036768,PGS018586,PSS012492,Cancer suspected or other,East Asian,Train: East Asian-only,0.60805563550376,992,16868,17860,0.5888130174636317,0.6269682449207289
PPM036769,PGS018587,PSS012494,Cancer suspected or other,East Asian,Train: East Asian-only,0.607674174998279,992,16868,17860,0.5884321937117639,0.6265874259032913
PPM036770,PGS018588,PSS012495,Cancer suspected or other,East Asian,Train: East Asian-only,0.608251774212672,992,16868,17860,0.5890088347463254,0.627164047524182
PPM036771,PGS018589,PSS012496,Cancer suspected or other,East Asian,Train: East Asian-only,0.607886329908894,992,16868,17860,0.5886439925872275,0.6267992260272276
PPM036772,PGS018590,PSS012488,Malignant neoplasm other,East Asian,Train: East Asian-only,0.608332166264685,977,16868,17845,0.5889469958843142,0.6273815379420427
PPM036773,PGS018591,PSS012487,Malignant neoplasm other,East Asian,Train: East Asian-only,0.608277615412976,977,16868,17845,0.5888925358141234,0.6273270819454472
PPM036774,PGS018592,PSS012489,Malignant neoplasm other,East Asian,Train: East Asian-only,0.607836961035765,977,16868,17845,0.5884526263601304,0.6268871816294784
PPM036775,PGS018593,PSS012490,Malignant neoplasm other,East Asian,Train: East Asian-only,0.608698670318439,977,16868,17845,0.5893128982243693,0.6277473960977086
PPM036776,PGS018594,PSS012491,Malignant neoplasm other,East Asian,Train: East Asian-only,0.608448792223512,977,16868,17845,0.5890634288203267,0.627497959993879
PPM036777,PGS018595,PSS012503,Secondary malignant neoplasm,East Asian,Train: East Asian-only,0.676168595692798,438,16868,17306,0.6475079888949202,0.7035657042539065
PPM036778,PGS018596,PSS012502,Secondary malignant neoplasm,East Asian,Train: East Asian-only,0.67811711240543,438,16868,17306,0.6494698394506727,0.7054848417254846
PPM036779,PGS018597,PSS012504,Secondary malignant neoplasm,East Asian,Train: East Asian-only,0.677505730772271,438,16868,17306,0.6488542009196356,0.7048827558419795
PPM036780,PGS018598,PSS012505,Secondary malignant neoplasm,East Asian,Train: East Asian-only,0.67670945932045,438,16868,17306,0.6480524855942514,0.7040984850037914
PPM036781,PGS018599,PSS012506,Secondary malignant neoplasm,East Asian,Train: East Asian-only,0.676672508426969,438,16868,17306,0.6480152848319622,0.7040620880810148
PPM036782,PGS018600,PSS012498,Secondary malignancy of bone,East Asian,Train: East Asian-only,0.692592161389214,166,16868,17034,0.6458322409211948,0.7357049151032985
PPM036783,PGS018601,PSS012497,Secondary malignancy of bone,East Asian,Train: East Asian-only,0.691558265311662,166,16868,17034,0.6447877616001957,0.7347043190841843
PPM036784,PGS018602,PSS012499,Secondary malignancy of bone,East Asian,Train: East Asian-only,0.690667579018945,166,16868,17034,0.6438882080736793,0.7338420460014723
PPM036785,PGS018603,PSS012500,Secondary malignancy of bone,East Asian,Train: East Asian-only,0.69098899748865,166,16868,17034,0.6442127997734113,0.7341532403494699
PPM036786,PGS018604,PSS012501,Secondary malignancy of bone,East Asian,Train: East Asian-only,0.690914356977352,166,16868,17034,0.6441374196859561,0.734080977048693
PPM036787,PGS018605,PSS012508,Neoplasm of uncertain behavior,East Asian,Train: East Asian-only,0.607702923835349,1288,16868,18156,0.590725839187636,0.6244235211081862
PPM036788,PGS018606,PSS012507,Neoplasm of uncertain behavior,East Asian,Train: East Asian-only,0.607673373965478,1288,16868,18156,0.5906963196555068,0.6243940178600278
PPM036789,PGS018607,PSS012509,Neoplasm of uncertain behavior,East Asian,Train: East Asian-only,0.607694362658096,1288,16868,18156,0.5907172867914495,0.624414973446872
PPM036790,PGS018608,PSS012510,Neoplasm of uncertain behavior,East Asian,Train: East Asian-only,0.607920359326418,1288,16868,18156,0.5909430539484566,0.6246406109402272
PPM036791,PGS018609,PSS012511,Neoplasm of uncertain behavior,East Asian,Train: East Asian-only,0.607739561991761,1288,16868,18156,0.5907624398420245,0.624460101341884
PPM036792,PGS018610,PSS012513,Benign neoplasm of colon,East Asian,Train: East Asian-only,0.594002599186252,1308,17399,18707,0.5771864374266731,0.610601162576311
PPM036793,PGS018611,PSS012512,Benign neoplasm of colon,East Asian,Train: East Asian-only,0.59583523816705,1308,17399,18707,0.579015051416381,0.6124332184730922
PPM036794,PGS018612,PSS012514,Benign neoplasm of colon,East Asian,Train: East Asian-only,0.596313270139431,1308,17399,18707,0.5794920836310702,0.6129110460858603
PPM036795,PGS018613,PSS012515,Benign neoplasm of colon,East Asian,Train: East Asian-only,0.594433350856925,1308,17399,18707,0.5776162156616119,0.611031805746768
PPM036796,PGS018614,PSS012516,Benign neoplasm of colon,East Asian,Train: East Asian-only,0.594939900409054,1308,17399,18707,0.5781216420071701,0.6115382052670616
PPM036797,PGS018615,PSS012518,Benign neoplasm of other parts of digestive system,East Asian,Train: East Asian-only,0.587374233480707,1877,16014,17891,0.5731442954456278,0.6014596558189258
PPM036798,PGS018616,PSS012517,Benign neoplasm of other parts of digestive system,East Asian,Train: East Asian-only,0.589696588740047,1877,16014,17891,0.5754628917271223,0.6037816414148447
PPM036799,PGS018617,PSS012519,Benign neoplasm of other parts of digestive system,East Asian,Train: East Asian-only,0.588457895026455,1877,16014,17891,0.5742261519923333,0.6025431975613288
PPM036800,PGS018618,PSS012520,Benign neoplasm of other parts of digestive system,East Asian,Train: East Asian-only,0.589456455223416,1877,16014,17891,0.5752231278943739,0.6035415657563402
PPM036801,PGS018619,PSS012521,Benign neoplasm of other parts of digestive system,East Asian,Train: East Asian-only,0.587480194307871,1877,16014,17891,0.5732500758488073,0.6015656089945405
PPM036802,PGS018620,PSS012528,Benign neoplasm of uterus,East Asian,Train: East Asian-only,0.827623924497459,1075,8479,9554,0.8115632359587691,0.8425812612317465
PPM036803,PGS018621,PSS012527,Benign neoplasm of uterus,East Asian,Train: East Asian-only,0.827895676596352,1075,8479,9554,0.8118431861227596,0.8428437669947144
PPM036804,PGS018622,PSS012529,Benign neoplasm of uterus,East Asian,Train: East Asian-only,0.82716632336525,1075,8479,9554,0.8110918656475654,0.842139194132084
PPM036805,PGS018623,PSS012530,Benign neoplasm of uterus,East Asian,Train: East Asian-only,0.828120582451309,1075,8479,9554,0.8120748887088357,0.8430610084475666
PPM036806,PGS018624,PSS012531,Benign neoplasm of uterus,East Asian,Train: East Asian-only,0.828241263641774,1075,8479,9554,0.8121992213736973,0.8431775725440465
PPM036807,PGS018625,PSS012523,Uterine leiomyoma,East Asian,Train: East Asian-only,0.830224226365351,938,8479,9417,0.8131168429341855,0.8460620669479539
PPM036808,PGS018626,PSS012522,Uterine leiomyoma,East Asian,Train: East Asian-only,0.831039485235189,938,8479,9417,0.8139585743207013,0.8468472333366625
